User_ID,Browser_Chrome,Browser_Edge,Browser_Firefox,Browser_IE,Browser_Opera,Browser_Safari,Device_Desktop,Device_Mobile,Device_Tablet,Is_Response,sentiment
id24159,1,0,0,0,0,0,1,0,0,1.0,0.228571428571
id24160,0,0,0,1,0,0,0,1,0,1.0,0.136363636364
id24161,0,0,1,0,0,0,0,1,0,1.0,0.336111111111
id24162,0,0,0,1,0,0,1,0,0,0.0,0.533333333333
id24163,0,0,0,1,0,0,1,0,0,1.0,0.227777777778
id24164,0,0,1,0,0,0,1,0,0,1.0,1.0
id24165,0,0,0,0,0,1,0,1,0,0.0,0.57
id24166,1,0,0,0,0,0,0,0,1,1.0,0.415567765568
id24167,0,0,1,0,0,0,1,0,0,1.0,0.465327380952
id24168,0,0,1,0,0,0,0,1,0,1.0,0.375
id24169,0,0,1,0,0,0,0,1,0,1.0,0.398674242424
id24170,0,0,0,1,0,0,0,0,1,0.0,0.29
id24171,0,0,0,1,0,0,1,0,0,1.0,0.402777777778
id24172,1,0,0,0,0,0,0,1,0,1.0,0.4
id24173,0,0,0,1,0,0,0,0,1,1.0,0.330208333333
id24174,1,0,0,0,0,0,1,0,0,1.0,0.45
id24175,0,1,0,0,0,0,0,0,1,0.0,0.223333333333
id24176,0,1,0,0,0,0,1,0,0,1.0,0.313333333333
id24177,0,0,1,0,0,0,0,0,1,0.0,0.35
id24178,0,0,1,0,0,0,1,0,0,0.0,0.1125
id24179,0,0,1,0,0,0,0,0,1,1.0,0.33
id24180,0,0,1,0,0,0,0,1,0,0.0,0.441590909091
id24181,0,0,1,0,0,0,0,1,0,1.0,0.35
id24182,1,0,0,0,0,0,0,1,0,1.0,0.441666666667
id24183,0,0,1,0,0,0,1,0,0,0.0,0.546666666667
id24184,1,0,0,0,0,0,0,0,1,1.0,0.31038961039
id24185,0,0,1,0,0,0,0,0,1,0.0,0.3
id24186,0,0,1,0,0,0,0,1,0,1.0,0.650850340136
id24187,0,1,0,0,0,0,0,1,0,1.0,1.0
id24188,0,0,1,0,0,0,0,1,0,0.0,0.25
id24189,0,0,0,1,0,0,0,1,0,0.0,0.267207792208
id24190,0,0,1,0,0,0,0,0,1,1.0,0.733333333333
id24191,0,0,1,0,0,0,0,0,1,0.0,0.666666666667
id24192,0,1,0,0,0,0,1,0,0,1.0,0.522222222222
id24193,0,0,0,1,0,0,1,0,0,1.0,0.548333333333
id24194,1,0,0,0,0,0,1,0,0,1.0,0.355714285714
id24195,0,0,1,0,0,0,1,0,0,0.0,-0.121212121212
id24196,0,0,1,0,0,0,0,0,1,1.0,0.552857142857
id24197,0,0,1,0,0,0,1,0,0,0.0,0.373333333333
id24198,0,1,0,0,0,0,0,1,0,1.0,0.398214285714
id24199,0,0,0,1,0,0,0,1,0,1.0,0.9
id24200,0,0,1,0,0,0,0,0,1,0.0,0.446296296296
id24201,0,0,1,0,0,0,0,0,1,0.0,0.151851851852
id24202,1,0,0,0,0,0,1,0,0,1.0,0.6
id24203,0,0,0,1,0,0,1,0,0,0.0,0.35
id24204,1,0,0,0,0,0,1,0,0,1.0,0.460795454545
id24205,0,1,0,0,0,0,0,1,0,0.0,0.225
id24206,0,0,0,1,0,0,0,0,1,0.0,0.429166666667
id24207,0,0,0,1,0,0,0,0,1,1.0,0.381481481481
id24208,0,1,0,0,0,0,0,1,0,0.0,-0.1
id24209,0,1,0,0,0,0,0,0,1,0.0,0.275
id24210,1,0,0,0,0,0,0,0,1,0.0,0.3875
id24211,0,0,1,0,0,0,0,1,0,1.0,0.255555555556
id24212,0,0,0,1,0,0,0,1,0,1.0,0.594444444444
id24213,0,1,0,0,0,0,1,0,0,1.0,0.601893939394
id24214,1,0,0,0,0,0,0,1,0,1.0,0.28287037037
id24215,0,0,0,0,1,0,1,0,0,0.0,0.0
id24216,0,1,0,0,0,0,1,0,0,1.0,0.375
id24217,0,0,1,0,0,0,0,1,0,0.0,0.301785714286
id24218,0,0,1,0,0,0,0,1,0,0.0,0.7
id24219,0,1,0,0,0,0,1,0,0,1.0,0.6375
id24220,0,0,1,0,0,0,1,0,0,0.0,0.30875
id24221,0,0,0,1,0,0,1,0,0,1.0,0.621666666667
id24222,0,1,0,0,0,0,0,1,0,0.0,0.25
id24223,0,0,1,0,0,0,0,1,0,0.0,0.453125
id24224,0,0,1,0,0,0,1,0,0,1.0,0.339953102453
id24225,0,0,1,0,0,0,1,0,0,1.0,0.271296296296
id24226,0,0,1,0,0,0,1,0,0,1.0,0.377380952381
id24227,0,0,1,0,0,0,1,0,0,0.0,0.475
id24228,0,0,1,0,0,0,1,0,0,1.0,0.389583333333
id24229,0,0,1,0,0,0,0,0,1,0.0,0.439153439153
id24230,1,0,0,0,0,0,1,0,0,1.0,0.391666666667
id24231,0,1,0,0,0,0,0,1,0,0.0,0.175
id24232,0,0,0,1,0,0,0,1,0,1.0,0.6
id24233,1,0,0,0,0,0,1,0,0,1.0,0.333333333333
id24234,0,0,1,0,0,0,1,0,0,1.0,0.447193877551
id24235,0,0,1,0,0,0,0,1,0,1.0,0.310606060606
id24236,0,0,1,0,0,0,0,1,0,0.0,0.275
id24237,0,0,0,1,0,0,1,0,0,1.0,0.60303030303
id24238,0,0,1,0,0,0,1,0,0,1.0,0.325238095238
id24239,1,0,0,0,0,0,0,0,1,1.0,0.2975
id24240,0,1,0,0,0,0,0,1,0,1.0,0.358008658009
id24241,0,0,1,0,0,0,0,1,0,1.0,0.477272727273
id24242,1,0,0,0,0,0,1,0,0,1.0,0.315277777778
id24243,0,0,0,1,0,0,1,0,0,0.0,-0.125
id24244,0,1,0,0,0,0,0,0,1,1.0,0.333333333333
id24245,0,0,0,1,0,0,0,1,0,1.0,0.245833333333
id24246,0,0,0,1,0,0,1,0,0,0.0,0.3125
id24247,1,0,0,0,0,0,0,0,1,1.0,0.366339285714
id24248,0,0,0,1,0,0,1,0,0,1.0,0.511111111111
id24249,0,1,0,0,0,0,1,0,0,1.0,0.453333333333
id24250,1,0,0,0,0,0,1,0,0,1.0,0.466666666667
id24251,0,0,1,0,0,0,0,1,0,0.0,0.466666666667
id24252,1,0,0,0,0,0,0,0,1,1.0,0.833333333333
id24253,1,0,0,0,0,0,0,1,0,1.0,0.323611111111
id24254,0,0,0,1,0,0,1,0,0,0.0,0.328571428571
id24255,0,0,0,1,0,0,0,1,0,1.0,0.653571428571
id24256,0,0,1,0,0,0,1,0,0,1.0,0.27697172619
id24257,0,1,0,0,0,0,1,0,0,1.0,0.633333333333
id24258,0,0,0,1,0,0,0,0,1,1.0,0.433333333333
id24259,1,0,0,0,0,0,1,0,0,1.0,0.366666666667
id24260,0,0,0,1,0,0,1,0,0,1.0,0.361359126984
id24261,0,0,0,1,0,0,0,0,1,1.0,0.6
id24262,0,0,0,1,0,0,0,1,0,1.0,0.533333333333
id24263,0,0,1,0,0,0,0,0,1,1.0,0.5375
id24264,0,0,0,1,0,0,0,1,0,0.0,0.409090909091
id24265,0,0,0,1,0,0,1,0,0,1.0,0.45
id24266,0,1,0,0,0,0,0,1,0,1.0,0.345779220779
id24267,0,0,0,1,0,0,0,0,1,1.0,0.297486772487
id24268,0,1,0,0,0,0,0,0,1,1.0,0.495833333333
id24269,0,0,0,1,0,0,0,0,1,0.0,0.1
id24270,0,1,0,0,0,0,0,0,1,1.0,0.259375
id24271,1,0,0,0,0,0,1,0,0,1.0,0.455654761905
id24272,0,0,1,0,0,0,1,0,0,0.0,0.0865740740741
id24273,0,1,0,0,0,0,1,0,0,0.0,0.15
id24274,0,1,0,0,0,0,0,1,0,0.0,0.266220238095
id24275,1,0,0,0,0,0,0,1,0,1.0,0.368333333333
id24276,1,0,0,0,0,0,0,0,1,1.0,0.361458333333
id24277,0,0,1,0,0,0,0,1,0,0.0,0.157142857143
id24278,0,0,1,0,0,0,0,0,1,0.0,0.328787878788
id24279,0,1,0,0,0,0,0,0,1,0.0,0.003125
id24280,0,0,1,0,0,0,1,0,0,1.0,0.258333333333
id24281,0,1,0,0,0,0,1,0,0,0.0,0.315625
id24282,0,0,1,0,0,0,1,0,0,1.0,0.9
id24283,0,0,1,0,0,0,0,0,1,0.0,0.0208333333333
id24284,0,0,1,0,0,0,0,1,0,1.0,0.1875
id24285,1,0,0,0,0,0,1,0,0,0.0,0.6
id24286,0,0,1,0,0,0,1,0,0,0.0,0.235714285714
id24287,0,0,1,0,0,0,0,1,0,1.0,0.175
id24288,1,0,0,0,0,0,1,0,0,1.0,0.535714285714
id24289,0,0,1,0,0,0,1,0,0,1.0,0.274874686717
id24290,0,0,0,1,0,0,1,0,0,1.0,0.577777777778
id24291,0,1,0,0,0,0,1,0,0,0.0,0.5825
id24292,0,0,0,1,0,0,0,1,0,1.0,1.0
id24293,0,0,0,1,0,0,1,0,0,1.0,0.365972222222
id24294,0,0,1,0,0,0,0,0,1,0.0,0.2625
id24295,0,1,0,0,0,0,1,0,0,0.0,0.243333333333
id24296,0,0,0,1,0,0,0,1,0,1.0,0.455555555556
id24297,0,0,1,0,0,0,0,1,0,0.0,0.4
id24298,0,0,0,0,1,0,0,0,1,1.0,0.6
id24299,0,0,0,1,0,0,1,0,0,1.0,0.421590909091
id24300,0,0,0,1,0,0,1,0,0,1.0,0.6
id24301,0,0,1,0,0,0,0,0,1,0.0,0.266666666667
id24302,0,0,0,1,0,0,0,0,1,1.0,1.0
id24303,0,0,0,1,0,0,1,0,0,1.0,0.4
id24304,0,0,1,0,0,0,1,0,0,1.0,0.154861111111
id24305,0,1,0,0,0,0,0,1,0,1.0,0.539718614719
id24306,0,0,0,1,0,0,0,1,0,1.0,0.358333333333
id24307,0,0,1,0,0,0,1,0,0,1.0,0.0
id24308,0,0,0,1,0,0,0,1,0,1.0,0.272727272727
id24309,1,0,0,0,0,0,0,1,0,1.0,0.247222222222
id24310,1,0,0,0,0,0,0,1,0,1.0,0.471428571429
id24311,1,0,0,0,0,0,0,0,1,1.0,0.388095238095
id24312,0,0,1,0,0,0,0,1,0,1.0,0.462857142857
id24313,0,0,0,1,0,0,0,1,0,1.0,0.483333333333
id24314,0,1,0,0,0,0,1,0,0,1.0,0.440136054422
id24315,1,0,0,0,0,0,0,0,1,1.0,0.65
id24316,0,0,1,0,0,0,0,1,0,1.0,0.556666666667
id24317,0,1,0,0,0,0,0,1,0,0.0,0.373333333333
id24318,0,0,0,1,0,0,1,0,0,1.0,0.256060606061
id24319,0,1,0,0,0,0,0,1,0,1.0,0.149404761905
id24320,0,1,0,0,0,0,0,1,0,0.0,0.248051948052
id24321,0,0,1,0,0,0,0,1,0,1.0,0.537142857143
id24322,0,1,0,0,0,0,1,0,0,0.0,0.390151515152
id24323,1,0,0,0,0,0,0,1,0,1.0,0.4
id24324,0,0,1,0,0,0,0,1,0,0.0,0.1
id24325,0,0,1,0,0,0,0,0,1,0.0,0.447685185185
id24326,0,0,0,1,0,0,0,1,0,0.0,0.278273809524
id24327,0,0,1,0,0,0,0,0,1,0.0,0.0
id24328,0,0,1,0,0,0,1,0,0,0.0,0.429166666667
id24329,0,1,0,0,0,0,0,0,1,1.0,0.395833333333
id24330,1,0,0,0,0,0,0,1,0,0.0,0.383333333333
id24331,0,1,0,0,0,0,0,0,1,0.0,0.0
id24332,0,0,1,0,0,0,0,0,1,0.0,0.183516483516
id24333,0,0,0,1,0,0,1,0,0,1.0,0.267602040816
id24334,0,0,0,1,0,0,0,1,0,1.0,0.287121212121
id24335,0,0,1,0,0,0,0,1,0,0.0,0.0
id24336,0,0,1,0,0,0,0,1,0,1.0,0.366666666667
id24337,1,0,0,0,0,0,1,0,0,0.0,0.533333333333
id24338,0,0,1,0,0,0,1,0,0,0.0,0.519047619048
id24339,0,0,0,1,0,0,0,1,0,1.0,0.657142857143
id24340,0,1,0,0,0,0,0,1,0,0.0,0.241666666667
id24341,1,0,0,0,0,0,0,0,1,1.0,0.0
id24342,1,0,0,0,0,0,0,1,0,0.0,0.0875
id24343,1,0,0,0,0,0,0,1,0,1.0,0.333333333333
id24344,1,0,0,0,0,0,1,0,0,1.0,0.250749458874
id24345,0,0,0,0,1,0,0,1,0,0.0,0.191666666667
id24346,0,0,0,1,0,0,1,0,0,0.0,0.253846153846
id24347,0,0,0,1,0,0,0,1,0,1.0,0.537272727273
id24348,0,0,0,1,0,0,1,0,0,1.0,0.320303030303
id24349,0,1,0,0,0,0,1,0,0,0.0,0.075
id24350,1,0,0,0,0,0,1,0,0,0.0,0.273214285714
id24351,0,1,0,0,0,0,0,0,1,0.0,0.0
id24352,0,0,0,1,0,0,0,1,0,1.0,0.64
id24353,0,0,1,0,0,0,1,0,0,1.0,0.325992063492
id24354,1,0,0,0,0,0,0,1,0,1.0,0.0590909090909
id24355,1,0,0,0,0,0,1,0,0,1.0,0.347619047619
id24356,0,0,1,0,0,0,1,0,0,1.0,0.9
id24357,0,0,1,0,0,0,0,0,1,0.0,0.133333333333
id24358,0,0,0,1,0,0,0,1,0,1.0,0.258333333333
id24359,0,0,0,1,0,0,0,1,0,1.0,0.75
id24360,0,0,1,0,0,0,1,0,0,1.0,0.233333333333
id24361,0,0,0,1,0,0,0,1,0,0.0,0.192272727273
id24362,0,0,0,1,0,0,1,0,0,1.0,0.5
id24363,0,1,0,0,0,0,1,0,0,1.0,0.388888888889
id24364,0,1,0,0,0,0,0,1,0,0.0,0.169387755102
id24365,0,1,0,0,0,0,0,1,0,0.0,-0.125
id24366,0,0,1,0,0,0,0,0,1,0.0,0.320643939394
id24367,0,0,0,1,0,0,1,0,0,1.0,0.302803030303
id24368,0,0,1,0,0,0,1,0,0,0.0,0.193181818182
id24369,0,0,0,1,0,0,0,1,0,1.0,0.562857142857
id24370,0,0,1,0,0,0,0,1,0,0.0,0.34
id24371,0,0,0,1,0,0,1,0,0,1.0,0.3328125
id24372,0,1,0,0,0,0,1,0,0,0.0,0.2
id24373,0,1,0,0,0,0,1,0,0,0.0,0.3625
id24374,0,0,0,1,0,0,1,0,0,1.0,0.308333333333
id24375,0,1,0,0,0,0,0,1,0,1.0,0.541666666667
id24376,0,0,0,1,0,0,1,0,0,1.0,0.221130952381
id24377,0,0,1,0,0,0,1,0,0,1.0,0.609090909091
id24378,0,0,1,0,0,0,0,1,0,0.0,0.233333333333
id24379,0,0,0,1,0,0,0,1,0,1.0,0.72
id24380,0,1,0,0,0,0,1,0,0,0.0,0.478787878788
id24381,0,0,0,1,0,0,1,0,0,1.0,0.45
id24382,1,0,0,0,0,0,1,0,0,1.0,0.415
id24383,0,1,0,0,0,0,0,1,0,1.0,0.477777777778
id24384,0,0,0,1,0,0,1,0,0,1.0,0.473333333333
id24385,0,0,1,0,0,0,0,1,0,0.0,0.355555555556
id24386,0,1,0,0,0,0,0,1,0,0.0,0.8
id24387,0,0,1,0,0,0,0,1,0,0.0,0.136363636364
id24388,0,1,0,0,0,0,0,0,1,1.0,0.0
id24389,0,0,1,0,0,0,1,0,0,0.0,0.294770759543
id24390,0,1,0,0,0,0,0,0,1,0.0,0.0
id24391,0,1,0,0,0,0,0,0,1,0.0,0.166666666667
id24392,0,1,0,0,0,0,0,1,0,1.0,0.49053030303
id24393,0,0,1,0,0,0,1,0,0,1.0,0.308928571429
id24394,0,0,1,0,0,0,0,1,0,0.0,0.41
id24395,0,0,1,0,0,0,0,1,0,0.0,0.28828125
id24396,1,0,0,0,0,0,1,0,0,1.0,0.527777777778
id24397,0,0,0,1,0,0,0,1,0,1.0,0.513095238095
id24398,0,1,0,0,0,0,0,0,1,1.0,0.313095238095
id24399,0,0,1,0,0,0,0,0,1,0.0,0.331547619048
id24400,0,0,1,0,0,0,0,0,1,1.0,0.307196969697
id24401,1,0,0,0,0,0,0,1,0,1.0,0.190277777778
id24402,0,0,1,0,0,0,1,0,0,1.0,0.191666666667
id24403,0,0,1,0,0,0,1,0,0,0.0,0.0
id24404,0,0,0,1,0,0,1,0,0,1.0,0.51875
id24405,0,1,0,0,0,0,0,1,0,1.0,0.583333333333
id24406,0,0,1,0,0,0,1,0,0,1.0,0.269480519481
id24407,0,0,1,0,0,0,0,1,0,1.0,0.325
id24408,0,0,0,1,0,0,0,1,0,1.0,0.577777777778
id24409,0,1,0,0,0,0,1,0,0,0.0,0.565
id24410,0,0,0,1,0,0,1,0,0,1.0,0.414015151515
id24411,0,0,1,0,0,0,0,0,1,1.0,0.273939393939
id24412,0,0,0,1,0,0,0,0,1,1.0,0.666666666667
id24413,0,0,1,0,0,0,1,0,0,1.0,0.5
id24414,0,1,0,0,0,0,1,0,0,1.0,0.544444444444
id24415,0,0,0,1,0,0,0,1,0,1.0,0.482142857143
id24416,0,0,0,1,0,0,1,0,0,0.0,0.366666666667
id24417,0,0,1,0,0,0,0,0,1,0.0,0.153125
id24418,0,1,0,0,0,0,0,0,1,0.0,0.0909090909091
id24419,0,1,0,0,0,0,1,0,0,1.0,0.666666666667
id24420,0,0,1,0,0,0,0,1,0,1.0,0.266666666667
id24421,0,0,0,0,0,1,0,0,1,0.0,0.389285714286
id24422,0,0,1,0,0,0,0,0,1,1.0,0.475
id24423,0,0,0,1,0,0,1,0,0,1.0,0.206944444444
id24424,0,0,1,0,0,0,1,0,0,1.0,0.466666666667
id24425,1,0,0,0,0,0,1,0,0,0.0,0.466666666667
id24426,0,0,1,0,0,0,0,1,0,1.0,0.8
id24427,0,0,0,1,0,0,0,1,0,1.0,0.241666666667
id24428,0,0,0,1,0,0,0,1,0,1.0,0.464285714286
id24429,0,0,1,0,0,0,0,0,1,0.0,0.136904761905
id24430,0,0,1,0,0,0,0,1,0,0.0,0.311666666667
id24431,0,0,0,1,0,0,0,1,0,0.0,0.470833333333
id24432,0,0,0,1,0,0,1,0,0,1.0,0.8
id24433,0,0,1,0,0,0,0,0,1,1.0,0.228206168831
id24434,0,0,1,0,0,0,1,0,0,0.0,0.5375
id24435,0,0,1,0,0,0,0,0,1,0.0,-0.125
id24436,0,0,0,1,0,0,1,0,0,1.0,0.354861111111
id24437,0,0,0,0,1,0,1,0,0,1.0,0.520238095238
id24438,0,0,1,0,0,0,0,1,0,0.0,0.352976190476
id24439,0,0,1,0,0,0,0,1,0,1.0,0.110416666667
id24440,0,0,1,0,0,0,0,1,0,0.0,0.473333333333
id24441,1,0,0,0,0,0,1,0,0,1.0,0.555102040816
id24442,0,0,0,1,0,0,1,0,0,1.0,0.391666666667
id24443,1,0,0,0,0,0,1,0,0,0.0,0.378787878788
id24444,0,0,1,0,0,0,1,0,0,0.0,0.0340909090909
id24445,1,0,0,0,0,0,1,0,0,1.0,0.419480519481
id24446,1,0,0,0,0,0,0,1,0,1.0,0.34908008658
id24447,0,0,1,0,0,0,0,1,0,1.0,0.413409892577
id24448,0,0,1,0,0,0,0,0,1,0.0,0.383333333333
id24449,1,0,0,0,0,0,0,0,1,1.0,0.683333333333
id24450,0,0,1,0,0,0,1,0,0,0.0,0.112337662338
id24451,0,0,0,1,0,0,1,0,0,1.0,0.526666666667
id24452,0,0,1,0,0,0,1,0,0,1.0,0.225
id24453,0,1,0,0,0,0,1,0,0,1.0,0.43112244898
id24454,1,0,0,0,0,0,0,1,0,1.0,0.475
id24455,0,0,0,1,0,0,0,0,1,1.0,0.85
id24456,1,0,0,0,0,0,0,0,1,1.0,0.356845238095
id24457,1,0,0,0,0,0,0,1,0,1.0,0.8
id24458,0,0,0,1,0,0,1,0,0,1.0,0.8
id24459,0,1,0,0,0,0,1,0,0,0.0,0.283766233766
id24460,0,0,1,0,0,0,1,0,0,1.0,0.741666666667
id24461,0,0,0,1,0,0,1,0,0,1.0,0.372916666667
id24462,0,0,1,0,0,0,0,1,0,0.0,0.32380952381
id24463,0,0,0,1,0,0,0,1,0,1.0,0.417803030303
id24464,0,0,1,0,0,0,1,0,0,1.0,0.722222222222
id24465,0,1,0,0,0,0,0,0,1,1.0,0.278787878788
id24466,1,0,0,0,0,0,0,1,0,1.0,0.36130952381
id24467,1,0,0,0,0,0,0,1,0,0.0,0.221590909091
id24468,0,1,0,0,0,0,0,0,1,0.0,0.107142857143
id24469,0,0,1,0,0,0,0,1,0,1.0,0.229047619048
id24470,0,0,1,0,0,0,1,0,0,1.0,0.691666666667
id24471,0,0,1,0,0,0,0,1,0,1.0,0.348295454545
id24472,0,0,1,0,0,0,1,0,0,1.0,0.466666666667
id24473,1,0,0,0,0,0,0,1,0,1.0,0.5
id24474,1,0,0,0,0,0,1,0,0,1.0,0.328939393939
id24475,1,0,0,0,0,0,1,0,0,1.0,0.6
id24476,0,0,1,0,0,0,1,0,0,1.0,0.418181818182
id24477,1,0,0,0,0,0,1,0,0,1.0,0.3
id24478,0,0,1,0,0,0,0,0,1,0.0,0.418518518519
id24479,0,0,0,1,0,0,0,0,1,1.0,0.475
id24480,1,0,0,0,0,0,1,0,0,1.0,0.634285714286
id24481,0,1,0,0,0,0,0,0,1,1.0,0.352380952381
id24482,0,0,0,1,0,0,1,0,0,1.0,0.688888888889
id24483,0,0,1,0,0,0,0,1,0,1.0,0.252840909091
id24484,0,0,0,1,0,0,0,1,0,1.0,0.435
id24485,0,0,1,0,0,0,1,0,0,1.0,0.5
id24486,0,0,0,1,0,0,0,1,0,1.0,0.333994708995
id24487,0,0,1,0,0,0,0,1,0,1.0,0.7
id24488,0,1,0,0,0,0,0,1,0,0.0,0.3
id24489,0,0,1,0,0,0,1,0,0,1.0,0.655555555556
id24490,1,0,0,0,0,0,1,0,0,0.0,0.524181547619
id24491,0,1,0,0,0,0,0,1,0,0.0,0.55
id24492,0,0,0,1,0,0,0,0,1,1.0,0.0
id24493,0,0,0,0,1,0,1,0,0,1.0,0.712698412698
id24494,0,0,0,0,0,1,1,0,0,1.0,0.176530612245
id24495,0,0,1,0,0,0,0,0,1,1.0,0.483333333333
id24496,0,0,0,1,0,0,0,0,1,0.0,0.25
id24497,0,0,0,1,0,0,0,0,1,1.0,0.433333333333
id24498,0,0,1,0,0,0,0,1,0,1.0,0.75
id24499,0,0,1,0,0,0,0,1,0,1.0,0.1875
id24500,0,0,0,1,0,0,1,0,0,1.0,0.461904761905
id24501,0,1,0,0,0,0,0,1,0,0.0,0.327976190476
id24502,0,0,1,0,0,0,1,0,0,0.0,0.395
id24503,0,0,0,1,0,0,1,0,0,1.0,0.435795454545
id24504,0,0,1,0,0,0,1,0,0,1.0,0.0
id24505,0,0,1,0,0,0,0,0,1,0.0,0.432142857143
id24506,0,0,1,0,0,0,0,0,1,1.0,0.68
id24507,0,0,1,0,0,0,0,0,1,1.0,0.251071428571
id24508,0,1,0,0,0,0,0,0,1,1.0,0.432142857143
id24509,0,0,1,0,0,0,1,0,0,1.0,0.440625
id24510,0,0,1,0,0,0,0,1,0,1.0,0.37
id24511,0,0,1,0,0,0,0,0,1,1.0,0.56875
id24512,0,0,0,1,0,0,0,0,1,1.0,1.0
id24513,1,0,0,0,0,0,1,0,0,1.0,0.256481481481
id24514,1,0,0,0,0,0,1,0,0,1.0,0.382993197279
id24515,1,0,0,0,0,0,0,1,0,1.0,0.216666666667
id24516,1,0,0,0,0,0,0,1,0,1.0,0.297991071429
id24517,0,0,1,0,0,0,0,1,0,1.0,0.4
id24518,1,0,0,0,0,0,1,0,0,1.0,0.46875
id24519,0,0,0,1,0,0,0,1,0,1.0,0.8
id24520,0,0,0,1,0,0,1,0,0,1.0,0.34375
id24521,0,1,0,0,0,0,0,0,1,1.0,0.0916666666667
id24522,0,1,0,0,0,0,0,1,0,0.0,0.510119047619
id24523,0,1,0,0,0,0,1,0,0,0.0,0.0
id24524,0,1,0,0,0,0,0,0,1,0.0,0.372794117647
id24525,0,0,0,1,0,0,1,0,0,1.0,0.533333333333
id24526,0,0,0,1,0,0,1,0,0,1.0,0.396428571429
id24527,0,0,1,0,0,0,0,1,0,0.0,0.25
id24528,1,0,0,0,0,0,0,1,0,1.0,0.753571428571
id24529,0,0,1,0,0,0,0,1,0,1.0,0.566666666667
id24530,1,0,0,0,0,0,0,1,0,1.0,0.475
id24531,0,0,1,0,0,0,0,1,0,1.0,0.180194805195
id24532,0,0,1,0,0,0,0,0,1,1.0,0.85
id24533,0,0,1,0,0,0,0,1,0,1.0,0.535
id24534,0,0,1,0,0,0,0,1,0,1.0,0.0333333333333
id24535,0,0,1,0,0,0,0,0,1,1.0,0.415178571429
id24536,0,0,0,1,0,0,0,0,1,0.0,-0.142857142857
id24537,0,0,0,1,0,0,1,0,0,1.0,0.418333333333
id24538,0,0,1,0,0,0,0,1,0,1.0,0.557142857143
id24539,0,1,0,0,0,0,0,1,0,1.0,0.497619047619
id24540,1,0,0,0,0,0,0,1,0,1.0,0.671428571429
id24541,0,1,0,0,0,0,0,1,0,0.0,0.0
id24542,0,0,0,1,0,0,1,0,0,1.0,0.198148148148
id24543,0,0,1,0,0,0,1,0,0,0.0,0.475
id24544,0,0,1,0,0,0,1,0,0,1.0,0.208156565657
id24545,0,1,0,0,0,0,0,1,0,1.0,0.246590909091
id24546,1,0,0,0,0,0,0,1,0,1.0,0.392708333333
id24547,0,1,0,0,0,0,0,1,0,1.0,0.437896825397
id24548,0,0,1,0,0,0,0,1,0,1.0,0.247916666667
id24549,0,0,1,0,0,0,0,0,1,1.0,0.0
id24550,1,0,0,0,0,0,0,1,0,1.0,0.428571428571
id24551,0,0,0,1,0,0,0,1,0,1.0,0.553333333333
id24552,0,0,0,1,0,0,0,1,0,1.0,0.354344465059
id24553,0,0,1,0,0,0,0,0,1,1.0,0.534375
id24554,1,0,0,0,0,0,0,1,0,1.0,0.272321428571
id24555,0,0,1,0,0,0,0,0,1,0.0,0.0
id24556,1,0,0,0,0,0,1,0,0,1.0,0.593333333333
id24557,0,1,0,0,0,0,0,0,1,1.0,0.285714285714
id24558,0,0,0,1,0,0,0,1,0,1.0,0.0760416666667
id24559,1,0,0,0,0,0,0,0,1,1.0,0.392691798942
id24560,1,0,0,0,0,0,0,1,0,1.0,0.395238095238
id24561,0,1,0,0,0,0,0,1,0,0.0,0.360793650794
id24562,0,1,0,0,0,0,1,0,0,1.0,0.0
id24563,0,0,0,1,0,0,0,1,0,1.0,0.433333333333
id24564,0,0,1,0,0,0,0,1,0,1.0,0.342261904762
id24565,0,0,0,1,0,0,1,0,0,1.0,0.326111111111
id24566,0,0,0,1,0,0,0,1,0,1.0,0.458333333333
id24567,0,1,0,0,0,0,0,1,0,0.0,0.525
id24568,0,0,1,0,0,0,1,0,0,1.0,0.283928571429
id24569,0,1,0,0,0,0,0,0,1,0.0,0.630612244898
id24570,0,1,0,0,0,0,0,1,0,0.0,0.125
id24571,0,0,0,1,0,0,0,1,0,0.0,0.360714285714
id24572,0,1,0,0,0,0,0,1,0,0.0,0.35
id24573,0,0,0,1,0,0,1,0,0,1.0,1.0
id24574,0,0,0,1,0,0,1,0,0,1.0,0.370833333333
id24575,0,0,1,0,0,0,0,0,1,1.0,0.494583333333
id24576,1,0,0,0,0,0,1,0,0,1.0,0.271875
id24577,1,0,0,0,0,0,0,0,1,0.0,0.190625
id24578,0,1,0,0,0,0,1,0,0,0.0,0.54375
id24579,0,0,1,0,0,0,1,0,0,1.0,0.433333333333
id24580,0,1,0,0,0,0,1,0,0,1.0,0.358333333333
id24581,0,0,0,1,0,0,0,0,1,1.0,0.341648007165
id24582,1,0,0,0,0,0,0,1,0,0.0,0.47430145612
id24583,0,1,0,0,0,0,0,1,0,1.0,0.1
id24584,1,0,0,0,0,0,0,1,0,1.0,0.153125
id24585,0,1,0,0,0,0,0,1,0,1.0,0.183333333333
id24586,0,0,0,1,0,0,0,1,0,1.0,0.416666666667
id24587,0,0,0,1,0,0,1,0,0,1.0,0.3
id24588,0,0,0,1,0,0,0,0,1,1.0,0.548333333333
id24589,0,0,0,1,0,0,1,0,0,1.0,0.297222222222
id24590,0,0,1,0,0,0,0,1,0,1.0,0.8
id24591,0,0,0,1,0,0,0,0,1,1.0,0.602040816327
